User_ID,Session_Date,Device_Type,Add_to_Cart,Proceed_to_Checkout,Complete_Purchase,Drop_Reason
6399,2024-11-11,Desktop,No,No,No,-
6400,2024-11-08,Tablet,No,No,No,-
6401,2024-11-23,Mobile,No,No,No,-
6402,2024-11-03,Desktop,No,No,No,-
6403,2024-11-19,Mobile,Yes,No,No,High Shipping Cost
6404,2024-11-13,Mobile,No,No,No,-
6405,2024-11-17,Desktop,No,No,No,-
6406,2024-11-22,Mobile,Yes,Yes,Yes,-
6407,2024-11-27,Desktop,No,No,No,-
6408,2024-11-20,Tablet,Yes,No,No,Limited Payment Options
6409,2024-11-06,Desktop,Yes,No,No,High Shipping Cost
6410,2024-11-07,Desktop,Yes,Yes,Yes,-
6411,2024-11-23,Tablet,No,No,No,-
6412,2024-11-01,Mobile,Yes,Yes,Yes,-
6413,2024-11-06,Tablet,Yes,Yes,Yes,-
6414,2024-11-26,Mobile,No,No,No,-
6415,2024-11-29,Desktop,Yes,No,No,Complex Checkout Process
6416,2024-11-20,Desktop,Yes,Yes,No,High Shipping Cost
6417,2024-11-28,Mobile,Yes,No,No,Limited Payment Options
6418,2024-11-27,Mobile,No,No,No,-
6419,2024-11-14,Mobile,Yes,No,No,High Shipping Cost
6420,2024-11-17,Desktop,Yes,Yes,Yes,-
6421,2024-11-28,Tablet,Yes,No,No,High Shipping Cost
6422,2024-11-03,Mobile,No,No,No,-
6423,2024-11-11,Desktop,Yes,Yes,No,High Shipping Cost
6424,2024-11-24,Desktop,Yes,Yes,No,Limited Payment Options
6425,2024-11-23,Mobile,Yes,Yes,Yes,-
6426,2024-11-10,Tablet,Yes,Yes,No,Forced Account Creation
6427,2024-11-23,Desktop,Yes,Yes,No,High Shipping Cost
6428,2024-11-01,Mobile,Yes,Yes,Yes,-
6429,2024-11-10,Desktop,Yes,No,No,Forced Account Creation
6430,2024-11-02,Desktop,Yes,Yes,Yes,-
6431,2024-11-06,Desktop,Yes,No,No,Forced Account Creation
6432,2024-11-09,Tablet,No,No,No,-
6433,2024-11-11,Desktop,Yes,Yes,Yes,-
6434,2024-11-17,Tablet,No,No,No,-
6435,2024-11-26,Mobile,No,No,No,-
6436,2024-11-05,Mobile,Yes,No,No,Not Ready to Buy
6437,2024-11-23,Tablet,No,No,No,-
6438,2024-11-10,Tablet,No,No,No,-
6439,2024-11-14,Desktop,No,No,No,-
6440,2024-11-06,Desktop,Yes,Yes,Yes,-
6441,2024-11-29,Desktop,Yes,Yes,No,Limited Payment Options
6442,2024-11-07,Tablet,Yes,Yes,Yes,-
6443,2024-11-28,Tablet,No,No,No,-
6444,2024-11-17,Tablet,Yes,Yes,No,High Shipping Cost
6445,2024-11-11,Mobile,No,No,No,-
6446,2024-11-25,Mobile,No,No,No,-
6447,2024-11-07,Mobile,Yes,No,No,Limited Payment Options
6448,2024-11-29,Mobile,No,No,No,-
6449,2024-11-29,Tablet,No,No,No,-
6450,2024-11-27,Mobile,Yes,No,No,Not Ready to Buy
6451,2024-11-12,Tablet,Yes,Yes,Yes,-
6452,2024-11-24,Desktop,No,No,No,-
6453,2024-11-20,Mobile,Yes,No,No,Complex Checkout Process
6454,2024-11-23,Desktop,No,No,No,-
6455,2024-11-07,Tablet,No,No,No,-
6456,2024-11-21,Mobile,Yes,No,No,Limited Payment Options
6457,2024-11-21,Mobile,Yes,No,No,Complex Checkout Process
6458,2024-11-19,Desktop,Yes,Yes,No,Complex Checkout Process
6459,2024-11-30,Tablet,Yes,No,No,Not Ready to Buy
6460,2024-11-09,Mobile,No,No,No,-
6461,2024-11-15,Desktop,Yes,No,No,Limited Payment Options
6462,2024-11-06,Tablet,No,No,No,-
6463,2024-11-19,Tablet,No,No,No,-
6464,2024-11-13,Tablet,Yes,No,No,Limited Payment Options
6465,2024-11-16,Tablet,Yes,No,No,Limited Payment Options
6466,2024-11-16,Tablet,No,No,No,-
6467,2024-11-05,Tablet,Yes,No,No,Limited Payment Options
6468,2024-11-14,Tablet,Yes,No,No,Complex Checkout Process
6469,2024-11-17,Mobile,Yes,Yes,Yes,-
6470,2024-11-04,Tablet,Yes,Yes,No,Limited Payment Options
6471,2024-11-04,Mobile,Yes,Yes,No,High Shipping Cost
6472,2024-11-23,Mobile,Yes,No,No,Not Ready to Buy
6473,2024-11-21,Desktop,Yes,Yes,Yes,-
6474,2024-11-11,Desktop,Yes,Yes,No,Not Ready to Buy
6475,2024-11-05,Mobile,Yes,Yes,No,Forced Account Creation
6476,2024-11-14,Mobile,No,No,No,-
6477,2024-11-13,Mobile,Yes,Yes,Yes,-
6478,2024-11-11,Desktop,Yes,No,No,Not Ready to Buy
6479,2024-11-29,Tablet,No,No,No,-
6480,2024-11-25,Mobile,Yes,Yes,No,High Shipping Cost
6481,2024-11-30,Desktop,Yes,No,No,Forced Account Creation
6482,2024-11-30,Tablet,Yes,Yes,Yes,-
6483,2024-11-05,Tablet,Yes,No,No,Limited Payment Options
6484,2024-11-16,Desktop,No,No,No,-
6485,2024-11-25,Mobile,Yes,No,No,Not Ready to Buy
6486,2024-11-04,Mobile,Yes,No,No,Limited Payment Options
6487,2024-11-12,Tablet,Yes,Yes,Yes,-
6488,2024-11-25,Tablet,Yes,No,No,Limited Payment Options
6489,2024-11-16,Desktop,No,No,No,-
6490,2024-11-04,Mobile,Yes,No,No,Complex Checkout Process
6491,2024-11-28,Desktop,Yes,No,No,Complex Checkout Process
6492,2024-11-12,Mobile,Yes,No,No,Limited Payment Options
6493,2024-11-09,Tablet,Yes,Yes,Yes,-
6494,2024-11-11,Tablet,Yes,Yes,No,Not Ready to Buy
6495,2024-11-15,Desktop,No,No,No,-
6496,2024-11-18,Desktop,No,No,No,-
6497,2024-11-30,Mobile,No,No,No,-
6498,2024-11-30,Desktop,No,No,No,-
6499,2024-11-19,Desktop,No,No,No,-
6500,2024-11-28,Tablet,No,No,No,-
6501,2024-11-20,Desktop,No,No,No,-
6502,2024-11-13,Tablet,No,No,No,-
6503,2024-11-07,Tablet,Yes,No,No,Not Ready to Buy
6504,2024-11-11,Tablet,No,No,No,-
6505,2024-11-29,Tablet,No,No,No,-
6506,2024-11-21,Mobile,Yes,Yes,Yes,-
6507,2024-11-08,Tablet,No,No,No,-
6508,2024-11-16,Tablet,Yes,Yes,No,Limited Payment Options
6509,2024-11-18,Desktop,Yes,No,No,Limited Payment Options
6510,2024-11-18,Mobile,No,No,No,-
6511,2024-11-26,Tablet,Yes,No,No,Limited Payment Options
6512,2024-11-24,Tablet,No,No,No,-
6513,2024-11-02,Mobile,Yes,Yes,No,Forced Account Creation
6514,2024-11-16,Tablet,No,No,No,-
6515,2024-11-10,Mobile,Yes,No,No,High Shipping Cost
6516,2024-11-23,Tablet,No,No,No,-
6517,2024-11-23,Tablet,Yes,No,No,High Shipping Cost
6518,2024-11-14,Mobile,Yes,Yes,Yes,-
6519,2024-11-28,Tablet,No,No,No,-
6520,2024-11-02,Tablet,No,No,No,-
6521,2024-11-09,Tablet,Yes,Yes,Yes,-
6522,2024-11-18,Tablet,Yes,Yes,Yes,-
6523,2024-11-23,Mobile,No,No,No,-
6524,2024-11-13,Mobile,No,No,No,-
6525,2024-11-16,Tablet,Yes,Yes,No,High Shipping Cost
6526,2024-11-19,Tablet,Yes,No,No,Not Ready to Buy
6527,2024-11-18,Tablet,No,No,No,-
6528,2024-11-22,Desktop,Yes,No,No,Forced Account Creation
6529,2024-11-29,Tablet,No,No,No,-
6530,2024-11-15,Desktop,No,No,No,-
6531,2024-11-07,Tablet,No,No,No,-
6532,2024-11-02,Tablet,Yes,No,No,Not Ready to Buy
6533,2024-11-10,Tablet,Yes,No,No,Limited Payment Options
6534,2024-11-04,Mobile,Yes,Yes,No,Not Ready to Buy
6535,2024-11-06,Mobile,No,No,No,-
6536,2024-11-19,Desktop,Yes,Yes,No,Not Ready to Buy
6537,2024-11-01,Desktop,No,No,No,-
6538,2024-11-12,Tablet,Yes,No,No,Not Ready to Buy
6539,2024-11-19,Tablet,Yes,No,No,High Shipping Cost
6540,2024-11-05,Tablet,Yes,No,No,Forced Account Creation
6541,2024-11-30,Tablet,No,No,No,-
6542,2024-11-29,Desktop,Yes,Yes,No,Complex Checkout Process
6543,2024-11-26,Mobile,No,No,No,-
6544,2024-11-16,Desktop,No,No,No,-
6545,2024-11-11,Desktop,Yes,No,No,Forced Account Creation
6546,2024-11-29,Desktop,Yes,No,No,Limited Payment Options
6547,2024-11-06,Mobile,No,No,No,-
6548,2024-11-08,Desktop,Yes,Yes,Yes,-
6549,2024-11-24,Tablet,No,No,No,-
6550,2024-11-21,Desktop,Yes,No,No,High Shipping Cost
6551,2024-11-20,Tablet,Yes,No,No,Not Ready to Buy
6552,2024-11-27,Mobile,No,No,No,-
6553,2024-11-17,Desktop,No,No,No,-
6554,2024-11-14,Tablet,No,No,No,-
6555,2024-11-06,Tablet,No,No,No,-
6556,2024-11-13,Mobile,Yes,Yes,Yes,-
6557,2024-11-26,Tablet,Yes,Yes,Yes,-
6558,2024-11-30,Tablet,No,No,No,-
6559,2024-11-20,Mobile,Yes,Yes,No,High Shipping Cost
6560,2024-11-27,Mobile,No,No,No,-
6561,2024-11-24,Desktop,No,No,No,-
6562,2024-11-03,Mobile,Yes,No,No,High Shipping Cost
6563,2024-11-06,Desktop,No,No,No,-
6564,2024-11-20,Mobile,Yes,Yes,Yes,-
6565,2024-11-17,Mobile,No,No,No,-
6566,2024-11-16,Desktop,No,No,No,-
6567,2024-11-13,Desktop,Yes,No,No,Not Ready to Buy
6568,2024-11-09,Tablet,Yes,Yes,Yes,-
6569,2024-11-09,Tablet,Yes,Yes,No,High Shipping Cost
6570,2024-11-25,Mobile,Yes,No,No,Limited Payment Options
6571,2024-11-13,Tablet,Yes,No,No,Not Ready to Buy
6572,2024-11-03,Mobile,Yes,No,No,High Shipping Cost
6573,2024-11-02,Mobile,Yes,No,No,Forced Account Creation
6574,2024-11-28,Tablet,No,No,No,-
6575,2024-11-02,Desktop,Yes,No,No,Complex Checkout Process
6576,2024-11-01,Mobile,No,No,No,-
6577,2024-11-07,Tablet,Yes,Yes,Yes,-
6578,2024-11-30,Tablet,No,No,No,-
6579,2024-11-15,Desktop,No,No,No,-
6580,2024-11-08,Desktop,Yes,No,No,High Shipping Cost
6581,2024-11-10,Desktop,Yes,No,No,High Shipping Cost
6582,2024-11-04,Mobile,No,No,No,-
6583,2024-11-18,Desktop,Yes,No,No,Complex Checkout Process
6584,2024-11-12,Tablet,Yes,Yes,No,Complex Checkout Process
6585,2024-11-01,Desktop,Yes,No,No,High Shipping Cost
6586,2024-11-05,Desktop,Yes,No,No,High Shipping Cost
6587,2024-11-21,Desktop,Yes,No,No,High Shipping Cost
6588,2024-11-30,Desktop,Yes,Yes,Yes,-
6589,2024-11-25,Tablet,Yes,Yes,No,Limited Payment Options
6590,2024-11-27,Tablet,Yes,No,No,Complex Checkout Process
6591,2024-11-04,Desktop,No,No,No,-
6592,2024-11-22,Mobile,Yes,No,No,Forced Account Creation
6593,2024-11-25,Tablet,Yes,Yes,Yes,-
6594,2024-11-19,Desktop,No,No,No,-
6595,2024-11-27,Tablet,No,No,No,-
6596,2024-11-02,Desktop,Yes,Yes,No,Not Ready to Buy
6597,2024-11-30,Desktop,Yes,Yes,Yes,-
6598,2024-11-17,Desktop,No,No,No,-
6599,2024-11-10,Tablet,No,No,No,-
6600,2024-11-13,Mobile,Yes,Yes,No,Limited Payment Options
6601,2024-11-20,Mobile,No,No,No,-
6602,2024-11-12,Tablet,No,No,No,-
6603,2024-11-01,Mobile,Yes,Yes,Yes,-
6604,2024-11-11,Tablet,Yes,No,No,Forced Account Creation
6605,2024-11-19,Desktop,No,No,No,-
6606,2024-11-23,Desktop,Yes,Yes,No,High Shipping Cost
6607,2024-11-22,Tablet,No,No,No,-
6608,2024-11-24,Tablet,Yes,Yes,Yes,-
6609,2024-11-15,Desktop,No,No,No,-
6610,2024-11-04,Desktop,Yes,No,No,Limited Payment Options
6611,2024-11-08,Mobile,No,No,No,-
6612,2024-11-02,Mobile,No,No,No,-
6613,2024-11-08,Mobile,Yes,Yes,Yes,-
6614,2024-11-24,Desktop,No,No,No,-
6615,2024-11-08,Tablet,No,No,No,-
6616,2024-11-27,Tablet,Yes,Yes,Yes,-
6617,2024-11-03,Mobile,No,No,No,-
6618,2024-11-23,Tablet,Yes,Yes,Yes,-
6619,2024-11-20,Tablet,Yes,No,No,Forced Account Creation
6620,2024-11-23,Mobile,No,No,No,-
6621,2024-11-14,Desktop,No,No,No,-
6622,2024-11-11,Mobile,Yes,Yes,Yes,-
6623,2024-11-08,Desktop,Yes,No,No,Limited Payment Options
6624,2024-11-23,Desktop,Yes,No,No,Forced Account Creation
6625,2024-11-12,Mobile,Yes,Yes,Yes,-
6626,2024-11-24,Mobile,Yes,Yes,Yes,-
6627,2024-11-15,Mobile,Yes,No,No,Limited Payment Options
6628,2024-11-23,Mobile,Yes,No,No,Complex Checkout Process
6629,2024-11-14,Mobile,Yes,Yes,No,Not Ready to Buy
6630,2024-11-03,Desktop,No,No,No,-
6631,2024-11-27,Tablet,Yes,Yes,No,Complex Checkout Process
6632,2024-11-18,Desktop,No,No,No,-
6633,2024-11-25,Desktop,No,No,No,-
6634,2024-11-06,Tablet,No,No,No,-
6635,2024-11-01,Tablet,Yes,Yes,Yes,-
6636,2024-11-27,Mobile,No,No,No,-
6637,2024-11-27,Desktop,Yes,Yes,No,High Shipping Cost
6638,2024-11-10,Mobile,Yes,Yes,No,Not Ready to Buy
6639,2024-11-22,Tablet,Yes,Yes,No,High Shipping Cost
6640,2024-11-22,Desktop,No,No,No,-
6641,2024-11-24,Desktop,Yes,Yes,No,Complex Checkout Process
6642,2024-11-28,Mobile,Yes,Yes,No,Not Ready to Buy
6643,2024-11-09,Mobile,No,No,No,-
6644,2024-11-09,Mobile,Yes,Yes,Yes,-
6645,2024-11-12,Mobile,Yes,Yes,Yes,-
6646,2024-11-03,Tablet,No,No,No,-
6647,2024-11-18,Mobile,No,No,No,-
6648,2024-11-18,Desktop,No,No,No,-
6649,2024-11-28,Desktop,No,No,No,-
6650,2024-11-01,Tablet,No,No,No,-
6651,2024-11-06,Tablet,Yes,No,No,Not Ready to Buy
6652,2024-11-17,Mobile,No,No,No,-
6653,2024-11-29,Tablet,Yes,No,No,High Shipping Cost
6654,2024-11-03,Mobile,Yes,Yes,No,Forced Account Creation
6655,2024-11-01,Mobile,Yes,No,No,Complex Checkout Process
6656,2024-11-18,Desktop,Yes,No,No,Limited Payment Options
6657,2024-11-24,Desktop,Yes,Yes,Yes,-
6658,2024-11-08,Desktop,Yes,No,No,High Shipping Cost
6659,2024-11-03,Desktop,No,No,No,-
6660,2024-11-06,Mobile,Yes,No,No,Limited Payment Options
6661,2024-11-28,Mobile,Yes,Yes,No,Complex Checkout Process
6662,2024-11-28,Desktop,Yes,No,No,Forced Account Creation
6663,2024-11-08,Desktop,Yes,No,No,High Shipping Cost
6664,2024-11-26,Desktop,Yes,Yes,Yes,-
6665,2024-11-17,Tablet,Yes,No,No,Complex Checkout Process
6666,2024-11-16,Desktop,No,No,No,-
6667,2024-11-03,Desktop,Yes,Yes,Yes,-
6668,2024-11-25,Desktop,Yes,Yes,Yes,-
6669,2024-11-29,Desktop,Yes,Yes,No,Complex Checkout Process
6670,2024-11-21,Desktop,No,No,No,-
6671,2024-11-16,Desktop,Yes,No,No,Limited Payment Options
6672,2024-11-05,Desktop,No,No,No,-
6673,2024-11-21,Mobile,No,No,No,-
6674,2024-11-27,Tablet,Yes,Yes,Yes,-
6675,2024-11-14,Tablet,Yes,No,No,Forced Account Creation
6676,2024-11-12,Tablet,No,No,No,-
6677,2024-11-01,Tablet,Yes,No,No,Limited Payment Options
6678,2024-11-10,Desktop,Yes,Yes,Yes,-
6679,2024-11-24,Mobile,Yes,Yes,No,Complex Checkout Process
6680,2024-11-21,Mobile,Yes,No,No,Forced Account Creation
6681,2024-11-30,Desktop,Yes,No,No,Forced Account Creation
6682,2024-11-29,Mobile,No,No,No,-
6683,2024-11-23,Mobile,No,No,No,-
6684,2024-11-03,Tablet,No,No,No,-
6685,2024-11-09,Tablet,Yes,Yes,No,Forced Account Creation
6686,2024-11-27,Tablet,Yes,No,No,Complex Checkout Process
6687,2024-11-24,Desktop,Yes,Yes,No,High Shipping Cost
6688,2024-11-08,Tablet,Yes,No,No,High Shipping Cost
6689,2024-11-08,Tablet,No,No,No,-
6690,2024-11-01,Desktop,Yes,Yes,No,Forced Account Creation
6691,2024-11-12,Mobile,Yes,Yes,Yes,-
6692,2024-11-28,Tablet,No,No,No,-
6693,2024-11-07,Desktop,Yes,No,No,Not Ready to Buy
6694,2024-11-01,Mobile,Yes,Yes,Yes,-
6695,2024-11-26,Mobile,Yes,Yes,Yes,-
6696,2024-11-06,Tablet,No,No,No,-
6697,2024-11-30,Tablet,Yes,No,No,Complex Checkout Process
6698,2024-11-03,Mobile,Yes,Yes,Yes,-
6699,2024-11-17,Desktop,No,No,No,-
6700,2024-11-20,Mobile,Yes,No,No,Complex Checkout Process
6701,2024-11-16,Desktop,Yes,No,No,Not Ready to Buy
6702,2024-11-18,Tablet,No,No,No,-
6703,2024-11-24,Desktop,Yes,No,No,Not Ready to Buy
6704,2024-11-14,Tablet,No,No,No,-
6705,2024-11-05,Mobile,Yes,Yes,Yes,-
6706,2024-11-29,Desktop,Yes,No,No,Limited Payment Options
6707,2024-11-17,Tablet,Yes,Yes,Yes,-
6708,2024-11-29,Desktop,Yes,Yes,Yes,-
6709,2024-11-07,Mobile,Yes,No,No,Not Ready to Buy
6710,2024-11-06,Desktop,Yes,Yes,Yes,-
6711,2024-11-10,Desktop,No,No,No,-
6712,2024-11-02,Tablet,Yes,Yes,Yes,-
6713,2024-11-23,Tablet,No,No,No,-
6714,2024-11-21,Desktop,Yes,Yes,Yes,-
6715,2024-11-27,Desktop,Yes,Yes,No,Forced Account Creation
6716,2024-11-29,Desktop,Yes,No,No,Limited Payment Options
6717,2024-11-20,Desktop,Yes,No,No,Forced Account Creation
6718,2024-11-07,Mobile,Yes,Yes,Yes,-
6719,2024-11-17,Mobile,Yes,No,No,Forced Account Creation
6720,2024-11-02,Tablet,No,No,No,-
6721,2024-11-20,Mobile,Yes,Yes,No,Complex Checkout Process
6722,2024-11-24,Desktop,No,No,No,-
6723,2024-11-24,Mobile,Yes,Yes,No,High Shipping Cost
6724,2024-11-30,Tablet,No,No,No,-
6725,2024-11-23,Desktop,No,No,No,-
6726,2024-11-27,Mobile,Yes,No,No,High Shipping Cost
6727,2024-11-20,Tablet,Yes,Yes,Yes,-
6728,2024-11-15,Desktop,Yes,Yes,Yes,-
6729,2024-11-25,Tablet,Yes,Yes,Yes,-
6730,2024-11-23,Tablet,Yes,Yes,Yes,-
6731,2024-11-01,Tablet,No,No,No,-
6732,2024-11-22,Mobile,Yes,Yes,Yes,-
6733,2024-11-20,Desktop,Yes,No,No,Limited Payment Options
6734,2024-11-05,Tablet,No,No,No,-
6735,2024-11-08,Mobile,Yes,Yes,No,Not Ready to Buy
6736,2024-11-26,Mobile,No,No,No,-
6737,2024-11-03,Mobile,No,No,No,-
6738,2024-11-06,Mobile,No,No,No,-
6739,2024-11-13,Mobile,Yes,No,No,High Shipping Cost
6740,2024-11-06,Tablet,Yes,No,No,Complex Checkout Process
6741,2024-11-24,Tablet,No,No,No,-
6742,2024-11-16,Desktop,Yes,Yes,No,Forced Account Creation
6743,2024-11-12,Desktop,No,No,No,-
6744,2024-11-23,Desktop,No,No,No,-
6745,2024-11-13,Tablet,Yes,No,No,High Shipping Cost
6746,2024-11-27,Tablet,Yes,Yes,Yes,-
6747,2024-11-10,Mobile,No,No,No,-
6748,2024-11-08,Desktop,No,No,No,-
6749,2024-11-30,Mobile,No,No,No,-
6750,2024-11-13,Tablet,No,No,No,-
6751,2024-11-02,Desktop,No,No,No,-
6752,2024-11-04,Mobile,Yes,No,No,High Shipping Cost
6753,2024-11-10,Tablet,No,No,No,-
6754,2024-11-14,Mobile,No,No,No,-
6755,2024-11-03,Mobile,No,No,No,-
6756,2024-11-19,Mobile,No,No,No,-
6757,2024-11-12,Mobile,Yes,Yes,Yes,-
6758,2024-11-02,Desktop,No,No,No,-
6759,2024-11-08,Mobile,Yes,No,No,Limited Payment Options
6760,2024-11-17,Desktop,No,No,No,-
6761,2024-11-24,Tablet,No,No,No,-
6762,2024-11-24,Desktop,No,No,No,-
6763,2024-11-20,Tablet,Yes,Yes,Yes,-
6764,2024-11-12,Mobile,No,No,No,-
6765,2024-11-10,Desktop,Yes,Yes,No,Not Ready to Buy
6766,2024-11-10,Tablet,Yes,Yes,Yes,-
6767,2024-11-12,Tablet,Yes,Yes,Yes,-
6768,2024-11-25,Tablet,No,No,No,-
6769,2024-11-27,Desktop,Yes,Yes,No,Not Ready to Buy
6770,2024-11-09,Mobile,No,No,No,-
6771,2024-11-03,Desktop,No,No,No,-
6772,2024-11-11,Tablet,Yes,No,No,Forced Account Creation
6773,2024-11-01,Desktop,Yes,Yes,No,Complex Checkout Process
6774,2024-11-02,Mobile,Yes,No,No,Limited Payment Options
6775,2024-11-17,Tablet,Yes,No,No,High Shipping Cost
6776,2024-11-26,Mobile,Yes,No,No,Not Ready to Buy
6777,2024-11-18,Mobile,Yes,No,No,Forced Account Creation
6778,2024-11-06,Mobile,Yes,No,No,Complex Checkout Process
6779,2024-11-18,Tablet,Yes,No,No,Not Ready to Buy
6780,2024-11-28,Desktop,Yes,No,No,Complex Checkout Process
6781,2024-11-21,Desktop,No,No,No,-
6782,2024-11-30,Mobile,No,No,No,-
6783,2024-11-19,Mobile,Yes,No,No,Limited Payment Options
6784,2024-11-09,Tablet,No,No,No,-
6785,2024-11-13,Tablet,Yes,Yes,Yes,-
6786,2024-11-07,Mobile,Yes,No,No,Forced Account Creation
6787,2024-11-18,Desktop,No,No,No,-
6788,2024-11-12,Desktop,Yes,Yes,No,High Shipping Cost
6789,2024-11-04,Tablet,No,No,No,-
6790,2024-11-29,Tablet,No,No,No,-
6791,2024-11-05,Mobile,No,No,No,-
6792,2024-11-21,Desktop,No,No,No,-
6793,2024-11-10,Tablet,Yes,No,No,Not Ready to Buy
6794,2024-11-29,Tablet,Yes,No,No,Not Ready to Buy
6795,2024-11-28,Desktop,No,No,No,-
6796,2024-11-14,Desktop,Yes,Yes,No,Forced Account Creation
6797,2024-11-22,Desktop,Yes,Yes,No,Forced Account Creation
6798,2024-11-11,Tablet,No,No,No,-
6799,2024-11-17,Mobile,Yes,No,No,Forced Account Creation
6800,2024-11-20,Mobile,No,No,No,-
6801,2024-11-15,Desktop,Yes,Yes,Yes,-
6802,2024-11-24,Tablet,Yes,Yes,Yes,-
6803,2024-11-20,Mobile,Yes,Yes,Yes,-
6804,2024-11-12,Desktop,Yes,No,No,Forced Account Creation
6805,2024-11-27,Desktop,Yes,No,No,Forced Account Creation
6806,2024-11-01,Tablet,Yes,Yes,Yes,-
6807,2024-11-29,Desktop,No,No,No,-
6808,2024-11-05,Tablet,Yes,Yes,Yes,-
6809,2024-11-26,Tablet,Yes,No,No,High Shipping Cost
6810,2024-11-16,Desktop,Yes,No,No,Forced Account Creation
6811,2024-11-23,Tablet,Yes,Yes,Yes,-
6812,2024-11-22,Tablet,Yes,Yes,No,Limited Payment Options
6813,2024-11-13,Mobile,Yes,Yes,Yes,-
6814,2024-11-11,Tablet,Yes,No,No,Complex Checkout Process
6815,2024-11-25,Desktop,Yes,Yes,Yes,-
6816,2024-11-01,Mobile,No,No,No,-
6817,2024-11-20,Tablet,Yes,No,No,Complex Checkout Process
6818,2024-11-11,Mobile,Yes,No,No,Not Ready to Buy
6819,2024-11-11,Tablet,Yes,Yes,Yes,-
6820,2024-11-10,Mobile,Yes,No,No,Not Ready to Buy
6821,2024-11-16,Desktop,No,No,No,-
6822,2024-11-25,Tablet,No,No,No,-
6823,2024-11-26,Mobile,Yes,Yes,Yes,-
6824,2024-11-14,Mobile,No,No,No,-
6825,2024-11-02,Tablet,No,No,No,-
6826,2024-11-10,Tablet,Yes,No,No,High Shipping Cost
6827,2024-11-06,Tablet,No,No,No,-
6828,2024-11-26,Desktop,Yes,No,No,High Shipping Cost
6829,2024-11-28,Desktop,Yes,Yes,No,High Shipping Cost
6830,2024-11-23,Tablet,Yes,Yes,Yes,-
6831,2024-11-27,Mobile,No,No,No,-
6832,2024-11-20,Desktop,No,No,No,-
6833,2024-11-16,Desktop,Yes,No,No,Not Ready to Buy
6834,2024-11-13,Tablet,No,No,No,-
6835,2024-11-25,Tablet,Yes,Yes,Yes,-
6836,2024-11-07,Desktop,No,No,No,-
6837,2024-11-12,Desktop,Yes,Yes,Yes,-
6838,2024-11-08,Mobile,Yes,Yes,No,Not Ready to Buy
6839,2024-11-21,Desktop,Yes,No,No,High Shipping Cost
6840,2024-11-23,Mobile,No,No,No,-
6841,2024-11-24,Desktop,Yes,Yes,No,High Shipping Cost
6842,2024-11-08,Tablet,No,No,No,-
6843,2024-11-08,Tablet,Yes,Yes,No,Limited Payment Options
6844,2024-11-07,Tablet,Yes,Yes,No,High Shipping Cost
6845,2024-11-06,Mobile,Yes,No,No,High Shipping Cost
6846,2024-11-01,Tablet,Yes,No,No,High Shipping Cost
6847,2024-11-20,Desktop,No,No,No,-
6848,2024-11-12,Mobile,No,No,No,-
6849,2024-11-15,Mobile,Yes,No,No,High Shipping Cost
6850,2024-11-20,Tablet,Yes,Yes,No,Complex Checkout Process
6851,2024-11-21,Mobile,Yes,Yes,No,High Shipping Cost
6852,2024-11-05,Desktop,No,No,No,-
6853,2024-11-04,Tablet,Yes,Yes,Yes,-
6854,2024-11-09,Tablet,Yes,No,No,Complex Checkout Process
6855,2024-11-13,Mobile,No,No,No,-
6856,2024-11-16,Mobile,No,No,No,-
6857,2024-11-16,Desktop,Yes,Yes,Yes,-
6858,2024-11-26,Desktop,Yes,Yes,Yes,-
6859,2024-11-15,Desktop,No,No,No,-
6860,2024-11-07,Tablet,Yes,Yes,No,Not Ready to Buy
6861,2024-11-15,Mobile,Yes,No,No,Complex Checkout Process
6862,2024-11-21,Tablet,No,No,No,-
6863,2024-11-24,Tablet,No,No,No,-
6864,2024-11-11,Tablet,Yes,No,No,Complex Checkout Process
6865,2024-11-26,Mobile,No,No,No,-
6866,2024-11-10,Tablet,No,No,No,-
6867,2024-11-08,Tablet,No,No,No,-
6868,2024-11-12,Mobile,Yes,Yes,Yes,-
6869,2024-11-22,Mobile,Yes,Yes,No,Complex Checkout Process
6870,2024-11-08,Mobile,No,No,No,-
6871,2024-11-16,Tablet,Yes,Yes,Yes,-
6872,2024-11-19,Mobile,No,No,No,-
6873,2024-11-22,Desktop,Yes,No,No,High Shipping Cost
6874,2024-11-06,Desktop,No,No,No,-
6875,2024-11-06,Tablet,Yes,Yes,Yes,-
6876,2024-11-16,Desktop,Yes,Yes,Yes,-
6877,2024-11-26,Desktop,No,No,No,-
6878,2024-11-09,Tablet,Yes,No,No,Complex Checkout Process
6879,2024-11-08,Desktop,No,No,No,-
6880,2024-11-13,Mobile,Yes,Yes,Yes,-
6881,2024-11-18,Tablet,No,No,No,-
6882,2024-11-11,Desktop,Yes,No,No,Complex Checkout Process
6883,2024-11-11,Mobile,Yes,Yes,Yes,-
6884,2024-11-26,Mobile,Yes,Yes,Yes,-
6885,2024-11-21,Mobile,Yes,No,No,Forced Account Creation
6886,2024-11-28,Desktop,Yes,Yes,Yes,-
6887,2024-11-03,Mobile,Yes,Yes,Yes,-
6888,2024-11-01,Tablet,Yes,No,No,Forced Account Creation
6889,2024-11-13,Mobile,No,No,No,-
6890,2024-11-14,Tablet,No,No,No,-
6891,2024-11-12,Tablet,No,No,No,-
6892,2024-11-19,Mobile,Yes,No,No,Complex Checkout Process
